2896	13
2897	10
2898	15
2899	10
2900	13
2901	11
2902	12
2903	11
2904	9
2905	8
2906	11
2907	14
2908	10
2909	10
2910	11
2911	9
2912	10
2913	14
2914	12
2915	5
2916	14
2917	15
2918	12
2919	15
2920	19
2921	18
2922	15
2923	15
2924	14
2925	16
2926	16
2927	9
2928	9
2929	15
2930	13
2931	10
2932	15
2933	13
2934	15
2935	11
2936	10
2937	14
2938	10
2939	12
2940	11
2941	14
2942	14
2943	18
2944	13
2945	11
2946	15
2947	15
2948	18
2949	11
2950	18
2951	10
2952	13
2953	10
2954	12
2955	13
2956	18
2957	16
2958	13
2959	13
2960	16
2961	8
2962	13
2963	10
2964	10
2965	12
2966	20
2967	5
2968	6
2969	10
2970	13
2971	11
2972	11
2973	15
2974	17
2975	14
2976	14
2977	7
2978	8
2979	11
2980	11
2981	11
2982	11
2983	19
2984	19
2985	21
2986	20
2987	14
2988	9
2989	13
2990	14
2991	17
2992	14
2993	6
2994	9
2995	15
2996	17
2997	11
2998	8
2999	11
3000	11
3001	19
3002	16
3003	16
3004	8
3005	7
3006	13
3007	12
3008	12
3009	19
3010	16
3011	15
3012	5
3013	9
3014	18
3015	13
3016	20
3017	17
3018	12
3019	14
3020	17
3021	14
3022	14
3023	15
3024	12
3025	12
3026	10
3027	12
3028	11
3029	10
3030	13
3031	12
3032	10
3033	17
3034	7
3035	12
3036	13
3037	14
3038	11
3039	14
3040	10
3041	7
3042	11
3043	8
3044	12
3045	9
3046	13
3047	8
3048	10
3049	12
3050	11
3051	10
3052	14
3053	6
3054	11
3055	14
3056	9
3057	10
3058	10
3059	7
3060	10
3061	7
3062	14
3063	9
3064	8
3065	12
3066	19
3067	14
3068	12
3069	12
3070	5
3071	10
3072	11
3073	10
3074	9
3075	16
3076	15
3077	11
3078	11
3079	9
3080	9
3081	15
3082	11
3083	8
3084	8
3085	16
3086	14
3087	12
3088	16
3089	9
3090	16
3091	8
3092	7
3093	22
3094	12
3095	10
3096	9
3097	7
3098	14
3099	16
3100	11
3101	21
3102	8
3103	17
3104	13
3105	6
3106	10
3107	7
3108	10
3109	11
3110	17
3111	8
3112	9
3113	8
3114	9
3115	8
3116	16
3117	8
3118	8
3119	12
3120	17
3121	12
3122	7
3123	10
3124	14
3125	11
3126	7
3127	11
3128	12
3129	11
3130	9
3131	9
3132	19
3133	13
3134	9
3135	9
3136	8
3137	15
3138	7
3139	10
3140	9
3141	14
3142	13
3143	15
3144	13
3145	13
3146	16
3147	12
3148	6
3149	16
3150	6
3151	8
3152	12
3153	12
3154	10
3155	15
3156	11
3157	15
3158	10
3159	14
3160	10
3161	9
3162	9
3163	9
3164	12
3165	21
3166	8
3167	7
3168	15
3169	12
3170	5
3171	13
3172	12
3173	12
3174	16
3175	12
3176	12
3177	14
3178	14
3179	6
3180	12
3181	15
3182	12
3183	2
3184	12
3185	7
3186	9
3187	13
3188	17
3189	14
3190	14
3191	17
3192	13
3193	13
3194	12
3195	20
3196	14
3197	7
3198	12
3199	14
3200	11
3201	5
3202	9
3203	11
3204	12
3205	9
3206	12
3207	8
3208	7
3209	11
3210	7
3211	15
3212	12
3213	10
3214	13
3215	13
3216	9
3217	9
3218	9
3219	13
3220	12
3221	12
3222	7
3223	11
3224	13
3225	9
3226	11
3227	12
3228	10
3229	12
3230	10
3231	15
3232	14
3233	7
3234	12
3235	14
3236	12
3237	16
3238	13
3239	15
3240	8
3241	7
3242	8
3243	12
3244	15
3245	10
3246	10
3247	11
3248	15
3249	14
3250	15
3251	9
3252	9
3253	15
3254	8
3255	9
3256	6
3257	9
3258	12
3259	10
3260	6
3261	11
3262	5
3263	12
3264	11
3265	12
3266	14
3267	16
3268	11
3269	9
3270	11
3271	8
3272	16
3273	13
3274	14
3275	16
3276	6
3277	12
3278	7
3279	10
3280	7
3281	9
3282	12
3283	11
3284	9
3285	7
3286	14
3287	12
3288	8
3289	13
3290	7
3291	13
3292	8
3293	15
3294	11
3295	17
3296	11
3297	9
3298	12
3299	12
3300	14
3301	5
3302	8
3303	8
3304	9
3305	13
3306	10
3307	12
3308	11
3309	10
3310	8
3311	4
3312	7
3313	15
3314	13
3315	10
3316	14
3317	10
3318	8
3319	15
3320	12
3321	10
3322	9
3323	16
3324	10
3325	11
3326	10
3327	8
3328	16
3329	13
3330	5
3331	10
3332	11
3333	9
3334	11
3335	10
3336	10
3337	10
3338	11
3339	13
3340	14
3341	7
3342	6
3343	13
3344	6
3345	7
3346	8
3347	12
3348	8
3349	5
3350	11
3351	8
3352	9
3353	9
3354	12
3355	13
3356	7
3357	8
3358	8
3359	10
3360	5
3361	14
3362	8
3363	9
3364	9
3365	8
3366	6
3367	7
3368	13
3369	10
3370	7
3371	6
3372	7
3373	9
3374	7
3375	8
3376	14
3377	11
3378	11
3379	3
3380	8
3381	10
3382	12
3383	10
3384	17
3385	9
3386	10
3387	10
3388	10
3389	14
3390	10
3391	7
3392	11
3393	9
3394	17
3395	8
3396	12
3397	2
3398	12
3399	12
3400	4
3401	7
3402	9
3403	11
3404	19
3405	11
3406	9
3407	14
3408	5
3409	10
3410	14
3411	7
3412	16
3413	5
3414	14
3415	10
3416	8
3417	8
3418	10
3419	10
3420	9
3421	8
3422	10
3423	14
3424	12
3425	15
3426	12
3427	9
3428	6
3429	10
3430	13
3431	13
3432	12
3433	7
3434	10
3435	4
3436	6
3437	9
3438	11
3439	9
3440	10
3441	9
3442	7
3443	10
3444	4
3445	14
3446	9
3447	10
3448	8
3449	12
3450	8
3451	5
3452	7
3453	10
3454	9
3455	8
3456	9
3457	11
3458	10
3459	9
3460	6
3461	18
3462	12
3463	11
3464	6
3465	13
3466	8
3467	7
3468	11
3469	12
3470	9
3471	5
3472	10
3473	14
3474	11
3475	11
3476	8
3477	9
3478	10
3479	6
3480	15
3481	8
3482	6
3483	12
3484	9
3485	7
3486	16
3487	5
3488	11
3489	13
3490	9
3491	10
3492	12
3493	13
3494	10
3495	5
3496	10
3497	10
3498	10
3499	7
3500	6
3501	10
3502	6
3503	10
3504	13
3505	21
3506	12
3507	12
3508	11
3509	7
3510	5
3511	8
3512	10
3513	10
3514	10
3515	3
3516	15
3517	13
3518	11
3519	8
3520	15
3521	9
3522	13
3523	4
3524	12
3525	8
3526	8
3527	8
3528	7
3529	7
3530	8
3531	13
3532	12
3533	5
3534	6
3535	5
3536	10
3537	13
3538	11
3539	4
3540	11
3541	9
3542	10
3543	5
3544	16
3545	6
3546	6
3547	9
3548	10
3549	11
3550	7
3551	5
3552	9
3553	8
3554	6
3555	6
3556	5
3557	5
3558	10
3559	6
3560	8
3561	9
3562	13
3563	6
3564	6
3565	10
3566	2
3567	6
3568	8
3569	10
3570	8
3571	9
3572	7
3573	8
3574	9
3575	12
3576	4
3577	10
3578	6
3579	2
3580	8
3581	8
3582	8
3583	12
3584	5
3585	8
3586	9
3587	11
3588	12
3589	8
3590	3
3591	6
3592	3
3593	9
3594	8
3595	10
3596	2
3597	5
3598	9
3599	11
3600	6
3601	5
3602	6
3603	5
3604	8
3605	5
3606	17
3607	1
3608	6
3609	2
3610	5
3611	9
3612	7
3613	8
3614	11
3615	3
3616	8
3617	11
3618	8
3619	9
3620	10
3621	13
3622	9
3623	3
3624	11
3625	13
3626	11
3627	12
3628	9
3629	6
3630	8
3631	9
3632	7
3633	8
3634	12
3635	5
3636	4
3637	10
3638	7
3639	5
3640	10
3641	10
3642	12
3643	6
3644	6
3645	7
3646	2
3647	10
3648	14
3649	4
3650	8
3651	14
3652	9
3653	7
3654	11
3655	7
3656	6
3657	7
3658	9
3659	7
3660	8
3661	10
3662	10
3663	6
3664	7
3665	10
3666	9
3667	11
3668	7
3669	9
3670	7
3671	8
3672	4
3673	11
3674	7
3675	11
3676	9
3677	11
3678	9
3679	5
3680	7
3681	11
3682	3
3683	2
3684	5
3685	11
3686	9
3687	11
3688	5
3689	14
3690	8
3691	6
3692	7
3693	5
3694	6
3695	8
3696	8
3697	3
3698	8
3699	10
3700	10
3701	7
3702	8
3703	7
3704	10
3705	3
3706	12
3707	9
3708	9
3709	7
3710	9
3711	8
3712	9
3713	8
3714	5
3715	5
3716	7
3717	11
3718	10
3719	9
3720	8
3721	10
3722	11
3723	12
3724	8
3725	6
3726	5
3727	11
3728	11
3729	5
3730	5
3731	3
3732	7
3733	4
3734	7
3735	7
3736	12
3737	7
3738	13
3739	8
3740	13
3741	11
3742	7
3743	11
3744	5
3745	9
3746	3
3747	5
3748	9
3749	13
3750	5
3751	7
3752	6
3753	6
3754	7
3755	8
3756	13
3757	4
3758	12
3759	9
3760	12
3761	10
3762	10
3763	14
3764	7
3765	8
3766	9
3767	3
3768	8
3769	9
3770	9
3771	6
3772	7
3773	11
3774	8
3775	6
3776	13
3777	5
3778	7
3779	15
3780	8
3781	9
3782	5
3783	13
3784	7
3785	3
3786	6
3787	5
3788	4
3789	9
3790	10
3791	5
3792	5
3793	8
3794	3
3795	5
3796	8
3797	1
3798	6
3799	7
3800	9
3801	3
3802	6
3803	4
3804	6
3805	6
3806	6
3807	6
3808	10
3809	8
3810	4
3811	3
3812	6
3813	6
3814	10
3815	3
3816	12
3817	6
3818	3
3819	5
3820	8
3821	7
3822	8
3823	3
3824	14
3825	9
3826	10
3827	8
3828	5
3829	6
3830	5
3831	4
3832	11
3833	9
3834	11
3835	10
3836	6
3837	11
3838	9
3839	3
3840	4
3841	11
3842	5
3843	7
3844	9
3845	9
3846	8
3847	13
3848	10
3849	10
3850	6
3851	12
3852	7
3853	5
3854	2
3855	8
3856	8
3857	8
3858	10
3859	7
3860	9
3861	5
3862	7
3863	4
3864	7
3865	12
3866	9
3867	10
3868	1
3869	5
3870	9
3871	8
3872	3
3873	7
3874	2
3875	6
3876	9
3877	7
3878	9
3879	10
3880	6
3881	4
3882	7
3883	8
3884	9
3885	11
3886	2
3887	6
3888	9
3889	9
3890	2
3891	6
3892	8
3893	10
3894	7
3895	7
3896	7
3897	5
3898	3
3899	7
3900	12
3901	11
3902	6
3903	6
3904	8
3905	10
3906	6
3907	8
3908	7
3909	9
3910	12
3911	6
3912	4
3913	6
3914	6
3915	8
3916	3
3917	3
3918	9
3919	2
3920	6
3921	7
3922	3
3923	10
3924	9
3925	10
3926	4
3927	3
3928	5
3929	5
3930	11
3931	4
3932	11
3933	9
3934	8
3935	9
3936	9
3937	8
3938	8
3939	11
3940	9
3941	7
3942	6
3943	2
3944	6
3945	7
3946	9
3947	11
3948	11
3949	11
3950	10
3951	2
3952	6
3953	4
3954	9
3955	5
3956	5
3957	5
3958	7
3959	8
3960	9
3961	11
3962	8
3963	5
3964	5
3965	1
3966	5
3967	8
3968	5
3969	2
3970	7
3971	7
3972	8
3973	5
3974	5
3975	8
3976	8
3977	7
3978	2
3979	3
3980	8
3981	1
3982	7
3983	4
3984	2
3985	5
3986	5
3987	6
3988	4
3989	9
3990	6
3991	6
3992	6
3993	6
3994	12
3995	7
3996	8
3997	5
3998	9
3999	5
4000	7
4001	3
4002	8
4003	8
4004	9
4005	8
4006	5
4007	7
4008	6
4009	6
4010	7
4011	8
4012	8
4013	7
4014	12
4015	5
4016	8
4017	4
4018	2
4019	5
4020	6
4021	12
4022	3
4023	3
4024	6
4025	4
4026	4
4027	7
4028	4
4029	10
4030	8
4031	5
4032	4
4033	4
4034	2
4035	5
4036	4
4037	6
4038	7
4039	7
4040	5
4041	3
4042	10
4043	10
4044	7
4045	7
4046	7
4047	13
4048	7
4049	4
4050	7
4051	5
4052	1
4053	2
4054	4
4055	3
4056	8
4057	4
4058	11
4059	10
4060	8
4061	5
4062	6
4063	4
4064	5
4065	8
4066	7
4067	6
4068	5
4069	11
4070	6
4071	6
4072	8
4073	9
4074	13
4075	7
4076	4
4077	6
4078	4
4079	8
4080	7
4081	5
4082	9
4083	4
4084	7
4085	12
4086	6
4087	8
4088	11
4089	3
4090	6
4091	4
4092	6
4093	3
4094	7
4095	4
4096	6
4097	8
4098	3
4099	12
4100	8
4101	9
4102	6
4103	6
4104	7
4105	5
4106	3
4107	9
4108	6
4109	4
4110	7
4111	7
4112	4
4113	5
4114	10
4115	12
4116	7
4117	10
4118	9
4119	8
4120	7
4121	9
4122	8
4123	8
4124	5
4125	6
4126	6
4127	3
4128	4
4129	5
4130	3
4131	2
4132	6
4133	9
4134	6
4135	9
4136	7
4137	5
4138	7
4139	5
4140	5
4141	6
4142	7
4143	9
4144	4
4145	4
4146	1
4147	9
4148	6
4149	5
4150	6
4151	7
4152	8
4153	6
4154	4
4155	7
4156	9
4157	7
4158	3
4159	4
4160	6
4161	11
4162	10
4163	5
4164	8
4165	3
4166	7
4167	8
4168	7
4169	6
4170	8
4171	7
4172	3
4173	5
4174	3
4175	4
4176	7
4177	11
4178	5
4179	4
4180	4
4181	8
4182	7
4183	10
4184	5
4185	3
4186	4
4187	5
4188	5
4189	5
4190	6
4191	9
4192	11
4193	6
4194	5
4195	2
4196	2
4197	5
4198	6
4199	2
4200	3
4201	7
4202	6
4203	3
4204	5
4205	6
4206	6
4207	4
4208	5
4209	8
4210	4
4211	4
4212	3
4213	3
4214	8
4216	6
4217	7
4218	4
4219	7
4220	6
4221	7
4222	6
4223	5
4224	6
4225	5
4226	5
4227	4
4228	3
4229	4
4230	4
4231	6
4232	9
4233	3
4234	5
4235	6
4236	9
4237	3
4238	7
4239	5
4240	7
4241	9
4242	10
4243	10
4244	6
4245	5
4246	4
4247	6
4248	5
4249	4
4250	6
4251	6
4252	2
4253	5
4254	3
4255	5
4256	8
4257	5
4258	1
4259	3
4260	5
4261	6
4262	8
4263	7
4264	2
4265	8
4266	6
4267	5
4268	3
4269	4
4270	5
4271	5
4272	9
4273	5
4274	3
4275	11
4276	7
4277	3
4278	4
4279	4
4280	4
4281	7
4282	8
4283	5
4284	6
4285	2
4286	4
4287	8
4288	7
4289	7
4290	5
4291	8
4292	3
4293	6
4294	6
4295	4
4296	5
4297	8
4298	8
4299	5
4300	7
4301	4
4302	5
4303	6
4304	5
4305	4
4306	11
4307	5
4308	4
4309	8
4310	3
4311	2
4312	10
4313	7
4314	6
4315	9
4316	6
4317	5
4318	5
4319	1
4320	5
4321	6
4322	3
4323	4
4324	8
4325	4
4326	2
4327	5
4328	6
4329	5
4330	3
4331	5
4332	3
4333	8
4334	3
4335	3
4336	7
4337	5
4338	2
4339	4
4340	6
4341	5
4342	5
4343	2
4344	10
4345	1
4346	2
4347	5
4348	4
4349	10
4350	5
4351	6
4352	6
4353	5
4354	3
4355	8
4356	2
4357	8
4358	3
4359	3
4361	5
4362	6
4363	9
4364	4
4365	4
4366	8
4367	8
4368	6
4369	5
4370	4
4372	2
4373	7
4374	1
4375	3
4376	5
4377	3
4378	8
4379	3
4380	12
4381	4
4382	5
4383	1
4384	4
4385	7
4386	3
4387	9
4388	5
4389	4
4390	4
4391	6
4392	8
4393	2
4394	9
4395	3
4396	8
4397	4
4398	7
4399	7
4400	7
4401	6
4402	4
4403	1
4404	5
4405	5
4406	4
4407	3
4408	5
4409	6
4410	3
4411	11
4412	5
4413	6
4414	2
4415	5
4416	3
4417	2
4418	4
4419	1
4420	7
4421	6
4422	7
4423	6
4424	3
4425	6
4426	6
4427	2
4428	7
4429	8
4430	4
4431	4
4432	5
4433	8
4434	8
4435	7
4436	3
4437	3
4438	8
4439	6
4440	5
4441	8
4442	4
4443	5
4444	3
4445	2
4446	4
4447	5
4448	5
4449	6
4451	8
4452	2
4453	2
4454	1
4455	8
4456	3
4457	2
4458	6
4459	4
4460	3
4461	5
4462	5
4463	5
4464	8
4465	8
4466	8
4467	2
4468	3
4469	7
4470	4
4471	6
4472	4
4473	2
4474	4
4475	4
4476	5
4477	5
4478	5
4479	4
4480	4
4481	2
4482	4
4483	7
4484	5
4485	4
4486	7
4487	6
4488	6
4489	9
4490	4
4491	5
4492	5
4493	6
4494	4
4495	5
4496	3
4497	2
4498	4
4499	5
4500	11
4501	3
4502	7
4503	2
4504	6
4505	1
4506	4
4507	4
4508	6
4509	9
4510	5
4511	5
4512	3
4513	4
4514	7
4515	2
4516	3
4517	5
4518	9
4519	7
4520	5
4521	6
4522	5
4523	7
4524	6
4525	3
4526	6
4527	6
4528	3
4529	4
4530	6
4531	3
4532	7
4533	4
4534	4
4535	6
4536	4
4537	5
4538	5
4539	7
4540	5
4541	4
4542	3
4543	4
4544	2
4545	10
4546	3
4547	3
4548	4
4549	6
4551	5
4552	6
4553	6
4554	6
4555	5
4556	5
4557	7
4558	5
4559	4
4560	2
4561	5
4562	3
4563	10
4564	5
4565	5
4566	2
4567	4
4568	7
4569	7
4570	8
4571	4
4572	2
4573	3
4574	5
4575	7
4576	4
4577	5
4578	4
4579	5
4580	4
4581	3
4582	4
4583	3
4584	7
4585	5
4587	6
4588	3
4589	6
4590	11
4591	2
4592	6
4593	8
4594	9
4595	6
4596	4
4597	4
4598	10
4599	1
4600	2
4601	3
4603	1
4604	2
4605	1
4606	1
4607	4
4608	3
4609	3
4610	3
4611	2
4612	5
4613	6
4614	3
4615	4
4616	5
4617	4
4618	8
4619	2
4620	4
4621	3
4622	6
4623	1
4624	6
4626	8
4627	5
4628	4
4629	6
4630	4
4631	2
4632	3
4633	6
4634	5
4635	4
4636	6
4637	5
4638	2
4639	9
4640	3
4641	1
4642	3
4643	7
4644	6
4645	3
4646	7
4647	7
4648	4
4650	3
4651	8
4652	5
4653	6
4654	8
4655	4
4656	6
4657	3
4658	4
4659	6
4660	3
4661	3
4662	2
4663	5
4664	6
4665	3
4666	5
4667	5
4668	4
4669	3
4670	3
4671	5
4672	2
4673	8
4674	5
4675	5
4676	7
4677	6
4678	2
4679	7
4680	3
4681	5
4682	3
4683	4
4684	6
4685	4
4686	5
4687	2
4688	8
4689	5
4690	5
4691	6
4692	7
4693	3
4694	4
4695	6
4696	2
4697	3
4698	5
4699	7
4700	5
4701	6
4702	2
4703	3
4704	7
4705	5
4706	3
4707	7
4708	4
4709	3
4710	8
4711	8
4712	1
4713	6
4714	4
4715	3
4716	9
4717	6
4718	4
4719	10
4720	1
4721	8
4722	3
4723	4
4724	3
4725	6
4726	2
4727	10
4728	2
4729	3
4730	3
4731	7
4732	4
4733	6
4734	3
4735	6
4736	5
4737	3
4738	2
4739	4
4740	3
4741	2
4742	4
4743	5
4744	2
4745	4
4746	5
4747	7
4748	7
4749	2
4751	2
4752	7
4753	4
4754	4
4755	6
4756	5
4757	2
4758	1
4759	2
4760	3
4761	5
4762	3
4763	4
4764	5
4765	5
4766	3
4767	5
4768	2
4769	5
4770	6
4771	3
4772	3
4773	2
4774	5
4775	6
4776	4
4777	4
4778	3
4779	1
4780	5
4781	11
4782	4
4783	2
4784	8
4785	2
4786	1
4787	2
4788	3
4789	9
4790	4
4791	7
4792	5
4793	5
4794	4
4795	5
4796	4
4797	4
4798	4
4799	8
4800	2
4801	5
4802	7
4803	5
4804	3
4805	5
4806	5
4807	6
4808	2
4809	3
4810	2
4811	3
4812	3
4813	5
4814	4
4815	3
4816	4
4817	5
4818	5
4819	7
4820	4
4821	7
4822	1
4823	3
4824	8
4825	2
4826	6
4827	2
4828	6
4829	7
4830	4
4831	5
4832	7
4833	6
4834	4
4835	3
4836	5
4837	5
4838	4
4839	6
4840	5
4841	5
4842	3
4843	6
4844	5
4845	6
4846	2
4847	3
4848	5
4849	5
4850	2
4851	5
4852	4
4853	7
4854	5
4855	7
4856	1
4857	3
4859	3
4860	8
4861	2
4862	5
4863	3
4864	5
4865	2
4866	3
4867	3
4868	4
4869	3
4870	3
4871	2
4872	4
4873	4
4874	6
4875	2
4876	4
4879	4
4880	1
4881	3
4882	3
4883	3
4884	5
4885	5
4886	2
4887	5
4888	6
4889	3
4890	3
4891	8
4893	2
4894	9
4895	3
4896	2
4897	1
4898	5
4899	3
4900	2
4901	2
4902	1
4903	4
4904	3
4905	6
4906	3
4907	5
4908	2
4909	1
4910	7
4911	4
4912	2
4913	2
4914	2
4915	3
4916	2
4917	3
4918	3
4919	4
4920	2
4921	5
4922	2
4923	5
4924	3
4925	4
4926	2
4927	4
4928	3
4929	2
4930	3
4931	3
4932	2
4933	3
4934	6
4935	6
4936	5
4937	4
4938	3
4939	3
4940	2
4941	3
4942	4
4943	3
4944	6
4945	6
4946	3
4947	5
4948	3
4949	5
4950	1
4951	3
4952	8
4953	4
4954	3
4955	5
4956	2
4957	4
4958	3
4959	6
4960	2
4961	6
4962	5
4963	8
4964	4
4965	2
4966	1
4967	4
4968	4
4969	3
4970	1
4971	2
4972	3
4973	3
4974	3
4975	4
4976	3
4977	3
4978	3
4979	3
4980	4
4981	1
4982	2
4983	3
4984	4
4985	3
4986	3
4987	1
4988	4
4989	2
4992	2
4993	5
4994	8
4995	6
4996	1
4997	2
4998	2
4999	1
5000	4
5001	1
5002	3
5003	4
5004	4
5005	7
5006	3
5007	6
5008	4
5009	3
5010	2
5011	3
5012	1
5013	5
5014	5
5015	7
5016	4
5017	2
5018	4
5019	1
5020	3
5021	1
5022	4
5023	6
5024	4
5025	3
5026	4
5027	5
5028	4
5029	5
5030	2
5031	6
5032	8
5033	3
5034	4
5035	8
5036	5
5037	7
5038	3
5039	1
5040	6
5041	4
5042	4
5043	4
5044	2
5045	3
5046	1
5047	4
5048	4
5049	2
5050	3
5051	6
5053	4
5054	4
5055	4
5056	1
5057	4
5058	3
5059	2
5060	3
5061	4
5062	3
5063	7
5064	5
5066	4
5067	3
5068	2
5069	7
5070	4
5071	3
5072	3
5073	7
5074	2
5075	3
5076	7
5077	3
5079	4
5080	5
5081	1
5082	3
5083	1
5084	3
5085	2
5086	3
5087	5
5088	2
5089	3
5090	4
5091	3
5092	5
5093	5
5095	1
5096	2
5097	5
5098	3
5099	5
5100	3
5101	6
5102	5
5103	7
5104	2
5105	1
5106	5
5107	3
5108	1
5109	5
5110	4
5111	2
5112	8
5113	4
5114	4
5115	2
5116	3
5117	3
5118	1
5119	3
5120	3
5121	3
5122	6
5123	9
5124	1
5125	2
5126	3
5127	5
5128	3
5129	4
5130	6
5131	3
5132	7
5133	4
5134	2
5135	5
5136	3
5137	2
5138	2
5139	1
5140	2
5141	2
5142	6
5143	2
5144	3
5145	2
5146	5
5147	5
5148	2
5149	3
5150	3
5151	1
5152	6
5153	3
5154	4
5155	4
5156	5
5157	7
5158	2
5159	3
5160	2
5161	5
5162	4
5164	3
5165	6
5166	5
5167	2
5168	1
5169	1
5170	6
5171	1
5172	5
5173	2
5174	2
5175	4
5176	4
5177	4
5178	2
5179	4
5180	1
5181	5
5182	3
5183	5
5184	2
5185	3
5186	2
5187	2
5188	3
5190	4
5191	3
5192	4
5193	3
5194	6
5195	7
5196	3
5197	2
5198	6
5199	5
5200	4
5201	3
5202	9
5203	5
5204	5
5205	4
5206	3
5207	11
5208	3
5209	3
5210	2
5211	2
5212	6
5213	5
5214	6
5215	2
5217	11
5218	3
5219	7
5220	3
5221	3
5222	3
5223	3
5224	3
5225	6
5226	2
5227	3
5228	2
5229	1
5230	3
5231	3
5232	3
5233	4
5234	5
5235	4
5236	1
5237	11
5238	3
5239	5
5240	2
5241	3
5242	2
5243	4
5244	2
5245	1
5246	4
5247	4
5248	3
5249	3
5250	5
5251	4
5252	4
5253	2
5254	5
5255	5
5256	4
5257	7
5258	7
5259	5
5260	3
5261	4
5262	5
5263	2
5264	3
5265	8
5266	4
5267	4
5268	6
5269	4
5270	2
5271	8
5272	5
5273	4
5274	4
5275	3
5276	5
5277	4
5278	2
5279	4
5280	4
5281	3
5282	3
5283	4
5284	4
5285	2
5286	4
5287	6
5288	5
5289	3
5290	1
5291	9
5292	1
5293	2
5294	7
5295	4
5296	3
5297	6
5298	1
5299	4
5300	5
5302	3
5303	4
5304	3
5305	3
5306	2
5308	2
5309	4
5310	5
5311	2
5312	1
5313	2
5314	4
5315	3
5316	4
5317	6
5318	6
5319	1
5320	3
5321	5
5322	4
5323	4
5324	1
5327	1
5328	2
5329	3
5330	4
5331	2
5332	3
5333	1
5334	2
5335	1
5336	3
5337	3
5338	5
5339	3
5340	3
5342	4
5343	2
5344	1
5345	2
5346	4
5347	4
5348	6
5349	8
5350	2
5351	5
5353	1
5354	3
5355	2
5356	3
5357	3
5358	2
5359	4
5360	3
5361	2
5362	3
5363	4
5364	4
5365	8
5366	6
5367	5
5369	4
5370	3
5371	2
5372	8
5373	6
5374	6
5375	2
5376	3
5377	4
5378	1
5379	4
5380	6
5381	1
5382	1
5383	6
5384	6
5385	7
5386	8
5387	1
5388	1
5389	6
5390	6
5391	6
5392	3
5393	3
5394	5
5395	1
5396	2
5397	1
5398	4
5399	7
5400	1
5401	1
5402	4
5403	3
5404	3
5405	1
5406	6
5407	5
5408	2
5410	4
5411	1
5412	2
5413	5
5414	3
5415	3
5416	5
5417	3
5418	4
5419	6
5420	5
5421	1
5422	4
5423	6
5424	5
5425	1
5426	2
5427	4
5428	5
5429	2
5430	3
5431	2
5432	7
5433	6
5434	5
5435	5
5436	4
5438	4
5439	3
5440	5
5441	6
5442	3
5443	4
5444	5
5445	2
5446	4
5447	4
5448	2
5449	1
5450	4
5451	6
5452	4
5453	4
5454	2
5455	3
5456	1
5457	3
5458	3
5459	5
5460	4
5461	1
5462	6
5463	1
5464	2
5465	7
5466	1
5467	5
5468	3
5469	4
5470	4
5471	1
5472	3
5473	3
5474	5
5475	2
5476	5
5477	3
5478	2
5479	3
5480	9
5481	3
5482	3
5483	2
5484	6
5485	6
5486	5
5487	2
5488	6
5489	5
5490	4
5491	2
5492	3
5493	1
5494	7
5495	5
5496	5
5497	8
5498	3
5499	4
5500	2
5501	3
5502	3
5503	8
5504	2
5505	5
5506	6
5507	4
5508	2
5509	4
5510	4
5511	6
5512	7
5513	2
5514	2
5515	4
5516	1
5517	3
5518	4
5519	3
5520	5
5521	1
5522	4
5523	5
5525	4
5527	3
5528	1
5529	4
5530	2
5531	1
5532	3
5533	2
5534	1
5535	1
5536	2
5537	2
5538	1
5539	4
5540	4
5541	4
5542	2
5543	1
5544	3
5545	3
5546	4
5547	4
5548	2
5549	4
5550	5
5551	1
5552	3
5553	4
5554	2
5555	2
5556	5
5557	4
5558	2
5559	5
5560	4
5561	4
5562	3
5563	4
5564	2
5565	6
5566	2
5567	3
5568	2
5569	3
5571	10
5572	2
5573	4
5574	3
5575	3
5576	3
5577	3
5578	4
5579	6
5580	1
5581	4
5582	3
5583	4
5584	3
5585	1
5586	3
5587	5
5588	2
5589	3
5590	5
5591	2
5592	5
5593	3
5594	3
5595	3
5596	1
5597	3
5598	4
5599	2
5600	4
5601	5
5602	2
5603	3
5604	3
5605	4
5606	1
5607	8
5608	3
5609	1
5610	3
5611	1
5612	1
5613	7
5615	2
5616	2
5617	6
5618	4
5619	3
5620	2
5621	4
5623	2
5624	4
5625	3
5626	3
5627	2
5628	3
5629	3
5630	1
5631	3
5633	3
5634	3
5635	4
5636	1
5637	1
5639	10
5640	7
5641	2
5642	5
5643	6
5644	2
5645	4
5647	3
5648	6
5649	1
5650	3
5651	3
5652	3
5653	3
5654	1
5655	3
5656	6
5657	3
5658	1
5659	3
5660	4
5661	4
5662	1
5663	2
5664	3
5665	6
5666	2
5667	3
5668	2
5669	1
5671	2
5672	1
5673	3
5674	6
5675	4
5676	2
5677	3
5678	2
5679	2
5680	1
5681	2
5682	3
5683	2
5684	5
5685	3
5686	4
5687	3
5688	1
5689	1
5690	4
5691	4
5692	3
5693	3
5694	2
5695	2
5696	5
5697	2
5698	2
5699	3
5700	4
5702	1
5703	1
5704	5
5705	3
5706	5
5707	2
5708	4
5709	5
5710	2
5711	2
5712	3
5713	2
5714	2
5715	1
5716	5
5717	2
5718	3
5719	3
5720	1
5721	6
5722	2
5724	3
5725	3
5726	4
5727	5
5728	2
5729	3
5730	4
5731	2
5732	2
5733	1
5734	3
5735	4
5737	3
5738	3
5739	1
